Aircraft_ID;Model;Cruise_Speed_kmh;Max_Altitude_ft;Hourly_Fuel_Consumption_l;Max_Range_km
AC_02936;B787;964.1;38370.0;2125.94;6360.0
AC_02937;B737;822.2;35455.0;2873.19;5269.0
AC_02938;Cessna172;826.67;33671.0;2900.64;4856.0
AC_02939;A320;850.77;32983.0;2735.2;4684.0
AC_02940;A350;769.9;37920.0;2318.34;4975.0
AC_02941;Cessna172;815.22;38394.0;2426.98;4491.0
AC_02942;A320;847.15;34103.0;2665.72;4770.0
AC_02943;B787;805.3;35044.0;2656.94;3597.0
AC_02944;B737;909.87;37727.0;2424.85;4355.0
AC_02945;B737;785.31;36538.0;2638.12;4186.0
AC_02946;B737;895.05;34626.0;2391.67;5365.0
AC_02947;B787;923.43;33481.0;2466.23;5023.0
AC_02948;A320;869.09;33317.0;2439.15;5607.0
AC_02949;B787;843.13;36907.0;2828.45;4705.0
AC_02950;B737;862.31;34266.0;2071.45;5079.0
AC_02951;Cessna172;827.97;34187.0;2694.97;3577.0
AC_02952;A350;748.2;36224.0;2607.78;5638.0
AC_02953;B787;801.04;35161.0;1819.25;5887.0
AC_02954;B787;849.44;35779.0;2761.31;5456.0
AC_02955;A320;802.97;34352.0;2798.74;4384.0
AC_02956;A320;829.34;34269.0;2378.43;5388.0
AC_02957;B787;873.96;33531.0;2645.43;5123.0
AC_02958;B737;857.25;36418.0;2580.28;3628.0
AC_02959;A350;902.92;35170.0;3169.57;5869.0
AC_02960;A320;864.71;35586.0;2650.73;4253.0
AC_02961;B737;867.65;32961.0;2531.73;5403.0
AC_02962;Cessna172;814.39;36391.0;2828.48;5020.0
AC_02963;A320;783.44;35624.0;2982.31;5943.0
AC_02964;B737;829.35;36461.0;3121.6;4395.0
AC_02965;B737;813.64;35690.0;2320.73;4646.0
AC_02966;A350;841.66;35572.0;2628.93;5482.0
AC_02967;A350;796.7;31360.0;2313.65;4582.0
AC_02968;Cessna172;892.12;37276.0;3196.35;5996.0
AC_02969;B737;813.46;32359.0;2514.19;4470.0
AC_02970;B737;831.81;37074.0;2787.12;5412.0
AC_02971;A350;848.99;34854.0;2450.39;4997.0
AC_02972;A320;906.16;31787.0;2649.73;4540.0
AC_02973;A320;937.93;34828.0;1958.25;5922.0
AC_02974;B787;941.37;32000.0;2812.05;4263.0
AC_02975;A350;785.91;37216.0;2890.79;5372.0
AC_02976;B787;831.34;33969.0;2322.23;3252.0
AC_02977;A350;821.83;32918.0;1957.04;5226.0
AC_02978;Cessna172;868.52;36322.0;2944.86;5856.0
AC_02979;B737;865.46;34915.0;2906.81;4896.0
AC_02980;Cessna172;820.85;36040.0;2737.31;5149.0
AC_02981;A350;816.9;34772.0;2444.46;6194.0
AC_02982;B737;800.13;37313.0;2415.98;5740.0
AC_02983;A320;717.29;34197.0;2900.21;3442.0
AC_02984;A320;785.09;31848.0;2403.77;4619.0
AC_02985;B787;893.34;32811.0;2547.24;4799.0
AC_02986;A350;923.24;35870.0;2498.42;5219.0
AC_02987;A350;917.39;33684.0;2598.38;4955.0
AC_02988;A320;895.46;37567.0;2467.8;4633.0
AC_02989;Cessna172;799.4;32659.0;2502.91;4588.0
AC_02990;B737;790.94;37036.0;3037.45;3993.0
AC_02991;Cessna172;759.45;34134.0;2657.42;4294.0
AC_02992;Cessna172;820.84;37615.0;2614.8;5588.0
AC_02993;A320;854.36;36011.0;2746.53;4266.0
AC_02994;A320;799.61;35385.0;2164.35;4438.0
AC_02995;A320;871.55;36329.0;2805.28;3979.0
AC_02996;B787;882.59;37453.0;2590.86;5269.0
AC_02997;Cessna172;826.28;34898.0;2314.88;5672.0
AC_02998;A350;783.0;31246.0;2471.13;5814.0
AC_02999;B737;919.05;37400.0;2659.95;4728.0
AC_03000;B787;851.76;34458.0;2525.86;4955.0
AC_03001;A350;947.06;40120.0;2825.85;5020.0
AC_03002;Cessna172;854.62;33795.0;2274.55;4707.0
AC_03003;A320;858.11;34238.0;2162.48;5231.0
AC_03004;Cessna172;801.78;36489.0;2271.39;5792.0
AC_03005;B737;828.82;36523.0;2377.1;5697.0
AC_03006;B787;772.06;35845.0;2540.25;4883.0
AC_03007;B787;782.82;33880.0;2400.56;4626.0
AC_03008;B737;887.06;32680.0;2143.86;4193.0
AC_03009;A350;835.87;33646.0;2094.08;3784.0
AC_03010;A350;828.87;31967.0;2116.48;5381.0
AC_03011;B787;812.98;39127.0;2413.5;4999.0
AC_03012;B787;830.72;32951.0;2256.67;5006.0
AC_03013;A320;906.65;34412.0;2384.86;6712.0
AC_03014;A350;857.21;36385.0;2898.25;6111.0
AC_03015;B737;791.0;35010.0;2149.1;5030.0
AC_03016;A350;901.52;33817.0;2589.88;5146.0
AC_03017;A320;936.25;34703.0;2144.56;4224.0
AC_03018;B787;874.74;33783.0;2099.52;5452.0
AC_03019;B787;894.56;34491.0;2611.39;5160.0
AC_03020;A320;911.04;35781.0;2702.48;4382.0
AC_03021;B737;767.17;32927.0;2736.71;5175.0
AC_03022;B787;943.21;37161.0;2833.29;5730.0
AC_03023;Cessna172;904.94;35145.0;2446.82;6447.0
AC_03024;B787;874.44;33833.0;2582.49;3941.0
AC_03025;Cessna172;843.73;34369.0;2384.39;4199.0
AC_03026;A320;783.14;37335.0;2887.88;4930.0
AC_03027;A320;833.43;36637.0;2226.61;5161.0
AC_03028;B787;872.42;35480.0;2650.24;6177.0
AC_03029;A350;794.78;33799.0;2180.43;5860.0
AC_03030;Cessna172;846.51;36136.0;2533.0;3548.0
AC_03031;B737;790.82;35028.0;2018.07;4704.0
AC_03032;B787;830.77;38491.0;2567.98;3937.0
AC_03033;B737;782.37;34925.0;3092.24;4086.0
AC_03034;B787;777.11;38368.0;2332.4;5409.0
AC_03035;A350;867.0;35390.0;2427.3;5098.0
AC_03036;A350;821.01;32926.0;2760.01;6162.0
AC_03037;A350;825.71;41593.0;2513.38;4015.0
AC_03038;A350;818.33;32106.0;2866.64;4982.0
AC_03039;A320;986.16;31047.0;2618.07;4621.0
AC_03040;A320;880.37;30851.0;2762.66;6102.0
AC_03041;Cessna172;885.74;40479.0;1906.68;4371.0
AC_03042;B737;811.23;39248.0;2527.59;5151.0
AC_03043;B787;875.24;35288.0;2167.65;4026.0
AC_03044;B787;838.61;35868.0;2381.52;6013.0
AC_03045;A320;810.83;35502.0;2629.62;6286.0
AC_03046;B787;946.45;31459.0;2431.11;4512.0
AC_03047;A320;878.64;37918.0;2264.74;4428.0
AC_03048;Cessna172;876.12;37656.0;2876.25;5185.0
AC_03049;B737;801.41;32538.0;2802.17;4428.0
AC_03050;Cessna172;786.49;35651.0;2088.43;5803.0
AC_03051;A350;847.12;34853.0;2728.74;5319.0
AC_03052;A350;821.32;34578.0;2551.06;5887.0
AC_03053;A350;880.63;33642.0;2570.75;4243.0
AC_03054;Cessna172;883.96;34775.0;2966.66;4037.0
AC_03055;B787;853.28;33946.0;2546.47;5256.0
AC_03056;B737;891.39;37128.0;2714.26;6183.0
AC_03057;A350;859.67;34945.0;2564.21;4345.0
AC_03058;A350;806.42;33615.0;2565.86;5323.0
AC_03059;A350;840.09;34950.0;2222.4;4536.0
AC_03060;B737;856.79;34717.0;3236.17;5741.0
AC_03061;A350;896.45;34633.0;1577.33;4381.0
AC_03062;B737;861.25;36354.0;2282.33;5193.0
AC_03063;A350;821.43;34447.0;2353.37;5784.0
AC_03064;Cessna172;898.31;33858.0;2772.52;4059.0
AC_03065;Cessna172;869.04;32280.0;2076.71;5422.0
AC_03066;B737;927.28;34983.0;2447.32;4750.0
AC_03067;Cessna172;854.36;37491.0;2736.07;5593.0
AC_03068;B737;798.13;34752.0;2134.64;5258.0
AC_03069;Cessna172;908.85;33996.0;2458.91;4708.0
AC_03070;Cessna172;821.16;33486.0;2449.58;4934.0
AC_03071;B737;864.77;31552.0;2320.61;3714.0
AC_03072;B787;859.29;37353.0;2511.02;5609.0
AC_03073;Cessna172;852.28;35969.0;2372.34;6330.0
AC_03074;A350;841.51;36539.0;2790.29;4620.0
AC_03075;B787;767.39;35502.0;2658.81;4974.0
AC_03076;B737;799.89;33389.0;2444.7;6101.0
AC_03077;B787;906.11;34366.0;2519.77;3744.0
AC_03078;A320;871.44;33999.0;2383.28;5353.0
AC_03079;A320;945.46;34166.0;2901.03;6172.0
AC_03080;Cessna172;798.11;34179.0;2635.67;4559.0
AC_03081;Cessna172;848.47;37210.0;2458.01;4621.0
AC_03082;A350;908.16;39043.0;2631.57;5930.0
AC_03083;B787;821.71;33255.0;3066.63;4236.0
AC_03084;A320;825.73;34662.0;2294.36;5603.0
AC_03085;Cessna172;835.33;35434.0;2765.37;5263.0
AC_03086;B787;827.73;33039.0;2624.27;5795.0
AC_03087;Cessna172;876.59;35106.0;2435.16;4911.0
AC_03088;Cessna172;760.99;35703.0;2281.11;6075.0
AC_03089;A320;932.14;34844.0;2757.75;4731.0
AC_03090;A320;802.02;36254.0;2587.24;3969.0
AC_03091;Cessna172;744.14;35001.0;2933.14;3921.0
AC_03092;B737;849.49;29268.0;2850.39;4236.0
AC_03093;Cessna172;831.13;33079.0;2590.13;5473.0
AC_03094;Cessna172;841.1;37865.0;2283.4;4474.0
AC_03095;A350;865.63;36041.0;3116.29;4987.0
AC_03096;A350;882.24;29298.0;2314.21;5064.0
AC_03097;A350;934.33;31980.0;2749.17;4458.0
AC_03098;B737;815.49;36444.0;1968.48;5109.0
AC_03099;B737;888.71;33848.0;2971.2;5659.0
AC_03100;Cessna172;885.45;29596.0;1889.83;5025.0
AC_03101;A350;717.96;37119.0;2405.94;5643.0
AC_03102;B737;808.34;36448.0;2181.35;4736.0
AC_03103;A320;785.65;33341.0;2918.65;5186.0
AC_03104;Cessna172;872.39;37490.0;2277.35;5068.0
AC_03105;B787;866.89;33417.0;2658.64;5752.0
AC_03106;Cessna172;867.9;33754.0;2580.09;5297.0
AC_03107;B787;834.72;34029.0;2066.49;4551.0
AC_03108;A350;839.76;31209.0;2808.69;5342.0
AC_03109;B787;848.57;35825.0;2495.21;4331.0
AC_03110;A350;829.94;36040.0;2952.29;5283.0
AC_03111;A320;888.86;34083.0;2684.05;4979.0
AC_03112;B787;796.52;36413.0;2271.99;5105.0
AC_03113;Cessna172;810.91;31818.0;2439.66;4972.0
AC_03114;A350;856.07;36372.0;2431.11;4574.0
AC_03115;Cessna172;831.6;35651.0;2733.4;4487.0
AC_03116;B737;794.56;33619.0;2723.56;5756.0
AC_03117;A350;876.6;35828.0;2298.04;6318.0
AC_03118;B787;821.39;33237.0;2784.15;5190.0
AC_03119;A350;807.76;37210.0;2621.98;5022.0
AC_03120;Cessna172;841.28;36054.0;2700.82;4140.0
AC_03121;A320;805.34;35727.0;2655.35;3768.0
AC_03122;A350;848.29;34075.0;2748.71;3874.0
AC_03123;B787;832.02;36550.0;2220.16;5371.0
AC_03124;B737;824.37;37407.0;2557.03;3757.0
AC_03125;A320;824.68;38214.0;2802.23;5461.0
AC_03126;B737;899.78;33909.0;2834.72;4232.0
AC_03127;A350;868.46;36637.0;2834.25;5112.0
AC_03128;Cessna172;764.54;37791.0;2234.22;4715.0
AC_03129;Cessna172;894.15;34514.0;3123.47;4258.0
AC_03130;B787;875.83;37811.0;3029.53;4031.0
AC_03131;Cessna172;872.88;35318.0;2240.35;3794.0
AC_03132;A320;894.4;32963.0;2410.29;4243.0
AC_03133;Cessna172;850.75;33580.0;2705.54;6557.0
AC_03134;B787;881.0;32113.0;2283.57;5913.0
AC_03135;A350;826.78;34922.0;2674.52;5127.0
AC_03136;A350;892.38;34680.0;2563.52;4744.0
AC_03137;Cessna172;860.91;35377.0;2886.61;4589.0
AC_03138;B737;781.15;37723.0;2628.92;5077.0
AC_03139;A350;901.82;34967.0;1890.84;4600.0
AC_03140;Cessna172;843.55;34466.0;2758.79;4596.0
AC_03141;B787;836.59;34601.0;2868.89;5341.0
AC_03142;Cessna172;827.87;31293.0;2481.08;4293.0
AC_03143;A350;831.53;36367.0;2544.36;3264.0
AC_03144;B787;861.48;34698.0;2545.33;4591.0
AC_03145;Cessna172;800.62;35161.0;2324.4;6016.0
AC_03146;A320;771.57;34598.0;3240.85;3860.0
AC_03147;B787;796.78;35255.0;2265.28;4133.0
AC_03148;A320;869.09;32376.0;2778.38;4554.0
AC_03149;B737;841.9;34998.0;2777.0;3881.0
AC_03150;B787;905.66;33792.0;2362.64;6052.0
AC_03151;A320;846.75;35070.0;2219.08;5068.0
AC_03152;A350;892.13;32970.0;2468.06;3755.0
AC_03153;A350;815.36;35957.0;2709.19;4910.0
AC_03154;B737;828.24;35043.0;2592.03;4973.0
AC_03155;B787;850.48;32409.0;3044.76;4831.0
AC_03156;B787;842.65;36893.0;2323.71;4884.0
AC_03157;B787;837.98;33971.0;2330.99;4910.0
AC_03158;B737;806.39;34283.0;2764.5;5217.0
AC_03159;B787;770.72;36596.0;1999.51;5261.0
AC_03160;A350;881.55;37147.0;2331.06;3952.0
AC_03161;A320;875.96;34068.0;2460.82;5042.0
AC_03162;A350;819.31;35223.0;2495.73;5127.0
AC_03163;A350;868.94;36364.0;2347.69;4573.0
AC_03164;A320;841.68;37527.0;1952.75;6194.0
AC_03165;A350;905.31;35177.0;2924.41;4942.0
AC_03166;B737;784.39;35943.0;2908.58;5353.0
AC_03167;A320;843.66;33172.0;2000.65;4686.0
AC_03168;A350;839.67;31975.0;2702.15;4787.0
AC_03169;Cessna172;858.06;36110.0;2459.47;5240.0
AC_03170;A350;926.86;33386.0;2667.84;4031.0
AC_03171;B737;843.81;33151.0;2584.18;5522.0
AC_03172;B787;887.16;36283.0;2062.82;4138.0
AC_03173;A350;842.61;34705.0;2740.61;5617.0
AC_03174;B787;903.55;35455.0;2334.41;4812.0
AC_03175;Cessna172;887.64;32434.0;1721.09;6443.0
AC_03176;A350;833.33;33178.0;2559.76;5688.0
AC_03177;A320;829.73;38261.0;2031.04;5692.0
AC_03178;B787;874.35;33684.0;2843.43;5101.0
AC_03179;Cessna172;817.23;34593.0;2412.7;5707.0
AC_03180;A320;859.53;35475.0;2523.68;5532.0
AC_03181;A320;832.21;32860.0;2655.9;3644.0
AC_03182;A320;868.41;37706.0;2531.48;4390.0
AC_03183;A320;841.95;35015.0;2322.69;4349.0
AC_03184;A350;815.37;34527.0;2838.87;4456.0
AC_03185;A350;905.27;37136.0;2467.43;4820.0
AC_03186;A350;861.98;36824.0;2162.74;5362.0
AC_03187;Cessna172;847.32;38934.0;2606.43;5822.0
AC_03188;Cessna172;871.0;34126.0;2475.85;5424.0
AC_03189;Cessna172;766.44;39387.0;2493.11;5869.0
AC_03190;B737;954.51;36292.0;2537.73;4261.0
AC_03191;Cessna172;851.23;38381.0;2516.79;4647.0
AC_03192;A350;751.84;36972.0;2937.25;4818.0
AC_03193;A350;909.85;33716.0;2259.69;4533.0
AC_03194;B737;812.43;33333.0;1875.76;4214.0
AC_03195;B737;902.19;31392.0;2500.18;5273.0
AC_03196;Cessna172;856.08;30979.0;2749.55;4508.0
AC_03197;B787;771.48;33775.0;2030.74;5565.0
AC_03198;B737;863.06;37534.0;2609.36;4144.0
AC_03199;A320;859.39;34004.0;2078.01;5605.0
AC_03200;A350;907.59;33647.0;2753.13;5150.0
AC_03201;A320;876.11;36399.0;2503.24;5151.0
AC_03202;A350;788.03;33277.0;2236.04;5171.0
AC_03203;A350;900.11;38681.0;2018.94;4943.0
AC_03204;B737;829.3;34477.0;3154.32;4955.0
AC_03205;B737;936.01;36861.0;3191.57;4811.0
AC_03206;A320;832.26;34600.0;2176.28;5209.0
AC_03207;A350;839.44;35049.0;2169.22;5386.0
AC_03208;A320;808.9;37254.0;2523.72;4683.0
AC_03209;B787;825.07;35459.0;2384.32;5972.0
AC_03210;A320;811.85;37988.0;2402.17;4744.0
AC_03211;Cessna172;908.82;33433.0;2585.12;4508.0
AC_03212;A320;783.42;32402.0;3075.32;4894.0
AC_03213;Cessna172;890.23;31501.0;2908.63;4464.0
AC_03214;Cessna172;891.43;37510.0;2403.92;5326.0
AC_03215;Cessna172;918.88;36803.0;2716.63;4901.0
AC_03216;B787;852.19;34469.0;1945.89;5514.0
AC_03217;A320;798.67;35598.0;2540.77;4957.0
AC_03218;A320;841.41;37139.0;2429.01;4934.0
AC_03219;B787;879.73;34620.0;2789.04;4714.0
AC_03220;A350;854.24;31480.0;2686.58;5579.0
AC_03221;B737;868.34;31505.0;2592.66;4830.0
AC_03222;A320;918.26;32811.0;2638.07;5185.0
AC_03223;B737;879.1;35204.0;2369.94;5732.0
AC_03224;B787;859.92;33117.0;2790.29;4938.0
AC_03225;A350;757.78;37067.0;2638.04;4930.0
AC_03226;A350;810.81;32453.0;2451.33;4839.0
AC_03227;A350;829.77;33613.0;2529.62;5133.0
AC_03228;B787;751.14;31357.0;2753.23;5565.0
AC_03229;Cessna172;794.54;34110.0;2781.61;5544.0
AC_03230;Cessna172;836.58;35014.0;2397.33;5344.0
AC_03231;B737;844.71;37156.0;2231.88;5847.0
AC_03232;Cessna172;875.29;35240.0;2363.31;5058.0
AC_03233;Cessna172;839.74;36482.0;2378.76;5983.0
AC_03234;A350;862.4;37010.0;2536.98;5735.0
AC_03235;A350;829.11;35785.0;2859.23;4542.0
AC_03236;B737;852.1;33207.0;2358.84;5551.0
AC_03237;A320;872.55;35809.0;2616.41;3700.0
AC_03238;B737;923.63;37976.0;2444.73;5842.0
AC_03239;B737;824.27;34370.0;2505.73;4950.0
AC_03240;B787;857.21;36109.0;2590.89;4456.0
AC_03241;B787;893.46;36058.0;2860.48;3777.0
AC_03242;B737;778.02;34262.0;2574.2;4905.0
AC_03243;B737;949.89;36875.0;1725.53;5851.0
AC_03244;B737;908.95;34231.0;2440.26;5170.0
AC_03245;Cessna172;764.43;35906.0;2970.73;4723.0
AC_03246;B787;868.57;34521.0;2842.62;4867.0
AC_03247;B737;821.78;35087.0;2737.19;5931.0
AC_03248;A350;830.13;36867.0;2853.8;5489.0
AC_03249;A350;867.53;31106.0;2747.21;4971.0
AC_03250;Cessna172;902.52;36234.0;2847.98;5654.0
AC_03251;Cessna172;826.71;36414.0;2164.75;5555.0
AC_03252;A320;827.38;33850.0;2482.04;4378.0
AC_03253;A320;868.61;34937.0;2544.27;4758.0
AC_03254;A320;878.6;33048.0;2516.21;5994.0
AC_03255;Cessna172;799.64;33402.0;2326.88;5473.0
AC_03256;Cessna172;936.18;35542.0;2543.9;6241.0
AC_03257;Cessna172;817.83;40250.0;1989.93;5419.0
AC_03258;A350;898.23;36328.0;2635.95;4503.0
AC_03259;Cessna172;872.59;33303.0;2297.86;4985.0
AC_03260;A350;880.32;36552.0;1847.19;5551.0
AC_03261;A320;818.8;36162.0;2504.95;4994.0
AC_03262;A320;763.81;31546.0;2964.43;5042.0
AC_03263;A320;848.93;34368.0;1929.74;6425.0
AC_03264;B737;849.14;34715.0;2427.09;4834.0
AC_03265;B737;802.1;35236.0;2013.37;5225.0
AC_03266;B787;895.9;34937.0;2577.12;5182.0
AC_03267;B787;847.42;35296.0;2761.31;5639.0
AC_03268;B787;809.55;33130.0;2257.23;5182.0
AC_03269;B737;879.25;34350.0;2372.92;5091.0
AC_03270;B737;880.58;34468.0;2455.4;6411.0
AC_03271;B787;814.18;37320.0;2871.82;4928.0
AC_03272;B787;911.67;33605.0;2080.55;5513.0
AC_03273;Cessna172;962.16;34511.0;2363.84;4099.0
AC_03274;B787;795.5;34288.0;2971.21;5002.0
AC_03275;Cessna172;840.82;38175.0;2281.79;4933.0
AC_03276;A350;866.85;36330.0;2381.65;4950.0
AC_03277;B737;964.01;33133.0;2554.04;3796.0
AC_03278;B787;813.31;35795.0;3198.15;4752.0
AC_03279;B737;803.02;32977.0;2164.79;4392.0
AC_03280;B737;802.68;35521.0;2726.61;5761.0
AC_03281;B737;911.07;37732.0;2143.66;4394.0
AC_03282;A350;814.61;31087.0;2197.74;5440.0
AC_03283;A320;807.49;32984.0;2345.97;5473.0
AC_03284;B787;861.55;35312.0;2639.45;4583.0
AC_03285;A320;865.41;34208.0;2335.08;4405.0
AC_03286;A320;903.55;35428.0;2539.87;4802.0
AC_03287;A320;854.6;34833.0;2284.75;4721.0
AC_03288;B737;862.45;31638.0;2524.45;4312.0
AC_03289;Cessna172;844.74;36244.0;2110.69;4793.0
AC_03290;B737;784.78;32330.0;2118.15;5218.0
AC_03291;B737;840.02;35411.0;2345.94;4166.0
AC_03292;A320;853.14;34091.0;2683.32;4863.0
AC_03293;B737;827.81;39802.0;2558.14;4632.0
AC_03294;A320;771.78;34758.0;2267.69;5065.0
AC_03295;Cessna172;793.25;35702.0;2160.53;6319.0
AC_03296;B787;848.03;36108.0;2810.14;3939.0
AC_03297;A320;896.64;35675.0;2908.97;4926.0
AC_03298;Cessna172;934.11;34947.0;2652.32;5196.0
AC_03299;B787;840.81;33019.0;2606.66;4643.0
AC_03300;A350;814.16;34776.0;1858.66;5258.0
AC_03301;A320;831.37;31268.0;2678.09;3978.0
AC_03302;A320;797.68;35975.0;2976.52;4755.0
AC_03303;A350;889.39;40841.0;2821.66;3132.0
AC_03304;A350;956.88;35353.0;2805.42;4830.0
AC_03305;A320;815.37;35679.0;2003.4;4137.0
AC_03306;A350;790.4;31896.0;2288.71;5219.0
AC_03307;B737;900.32;33368.0;2456.55;5990.0
AC_03308;B787;865.9;36790.0;2286.51;5193.0
AC_03309;B787;866.75;32105.0;2152.04;4948.0
AC_03310;B787;929.41;33544.0;2625.73;4636.0
AC_03311;B737;781.68;36136.0;2799.02;4804.0
AC_03312;A350;780.28;36618.0;2081.08;4815.0
AC_03313;Cessna172;841.91;34782.0;2811.38;5011.0
AC_03314;A350;853.17;35245.0;2566.98;5334.0
AC_03315;A320;832.25;35241.0;2986.91;4462.0
AC_03316;B787;973.04;32533.0;2738.45;5803.0
AC_03317;A350;834.49;34853.0;2538.97;4850.0
AC_03318;Cessna172;822.46;35484.0;2541.32;5010.0
AC_03319;A320;856.22;34823.0;2500.64;5900.0
AC_03320;B737;898.54;31149.0;3045.57;3510.0
AC_03321;B737;813.73;38071.0;2683.62;3218.0
AC_03322;Cessna172;842.65;32813.0;2389.6;5273.0
AC_03323;A320;899.96;35144.0;2670.78;5006.0
AC_03324;B787;902.74;35644.0;2639.83;6040.0
AC_03325;A350;860.88;34090.0;2373.15;4212.0
AC_03326;A320;970.92;35489.0;2253.96;5340.0
AC_03327;B737;949.03;33449.0;2854.59;4748.0
AC_03328;Cessna172;779.69;39294.0;2421.28;5664.0
AC_03329;Cessna172;765.4;34479.0;2404.44;3470.0
AC_03330;A350;889.79;36798.0;2674.55;4815.0
AC_03331;Cessna172;918.27;32815.0;2344.67;5510.0
AC_03332;Cessna172;838.76;36443.0;2568.59;4444.0
AC_03333;A320;824.89;33566.0;2385.93;4962.0
AC_03334;B787;808.99;32214.0;1726.22;5035.0
AC_03335;A350;791.6;32870.0;2615.91;5235.0
AC_03336;A320;906.82;33304.0;2578.55;4238.0
AC_03337;B787;830.94;35223.0;2606.15;4661.0
AC_03338;A320;865.09;40752.0;1877.34;5346.0
AC_03339;A320;758.71;40471.0;2094.8;5521.0
AC_03340;Cessna172;900.11;34356.0;2848.76;5121.0
AC_03341;B787;879.39;36919.0;2522.17;4760.0
AC_03342;A350;782.77;32492.0;1931.95;5066.0
AC_03343;A350;862.95;30792.0;2525.38;5590.0
AC_03344;B787;850.24;35061.0;2029.06;5141.0
AC_03345;Cessna172;827.49;36093.0;2328.01;4174.0
AC_03346;B737;704.85;36567.0;2576.07;4213.0
AC_03347;A320;816.98;37159.0;2576.51;5026.0
AC_03348;Cessna172;865.12;34339.0;2802.06;3839.0
AC_03349;B787;822.57;35144.0;2639.58;5555.0
AC_03350;A320;838.92;36642.0;2658.48;4350.0
AC_03351;A350;924.84;37387.0;2385.56;4191.0
AC_03352;B737;846.12;33186.0;2244.88;6182.0
AC_03353;A350;745.16;35421.0;2514.68;4642.0
AC_03354;B787;840.76;36299.0;2806.03;5198.0
AC_03355;A320;854.97;35295.0;2747.82;5419.0
AC_03356;B787;808.73;33756.0;2439.67;6016.0
AC_03357;A320;886.74;35006.0;2482.11;4585.0
AC_03358;Cessna172;776.89;36059.0;2229.29;5124.0
AC_03359;B737;843.11;33479.0;2845.15;4916.0
AC_03360;Cessna172;776.31;32606.0;2984.54;6679.0
AC_03361;Cessna172;835.22;39119.0;2631.8;3584.0
AC_03362;B787;885.41;35375.0;2009.29;4888.0
AC_03363;B737;841.92;36877.0;2702.02;4988.0
AC_03364;A320;839.0;35419.0;2996.36;4922.0
AC_03365;A320;851.39;37101.0;2164.45;3989.0
AC_03366;A350;853.89;35158.0;2753.75;3702.0
AC_03367;A320;884.69;36174.0;2443.6;3921.0
AC_03368;B787;884.99;32781.0;2873.15;5604.0
AC_03369;Cessna172;921.08;31470.0;2152.67;4988.0
AC_03370;Cessna172;858.38;34047.0;2369.9;3769.0
AC_03371;Cessna172;766.96;32148.0;2029.62;6002.0
AC_03372;B737;892.9;30766.0;2601.86;6374.0
AC_03373;A320;917.49;35603.0;2665.93;5211.0
AC_03374;B787;973.08;31461.0;2603.19;5299.0
AC_03375;B737;922.59;36899.0;2345.28;5062.0
AC_03376;A350;825.49;37882.0;2368.18;4561.0
AC_03377;B787;859.36;32114.0;2401.84;3719.0
AC_03378;B787;836.47;35577.0;2765.59;4242.0
AC_03379;B787;829.67;38716.0;2064.21;4962.0
AC_03380;Cessna172;844.33;34056.0;2397.83;5403.0
AC_03381;B787;914.29;36222.0;2058.3;4838.0
AC_03382;A320;770.54;39786.0;2377.23;4934.0
AC_03383;B787;799.87;31646.0;2495.73;5031.0
AC_03384;Cessna172;910.97;32961.0;3130.14;5074.0
AC_03385;B787;922.68;36128.0;2299.69;4589.0
AC_03386;A350;817.03;39345.0;2808.12;5289.0
AC_03387;A350;932.54;33578.0;1986.9;4221.0
AC_03388;Cessna172;898.79;39871.0;2511.94;5215.0
AC_03389;A320;836.61;35264.0;2511.29;3937.0
AC_03390;A320;728.24;31065.0;2723.57;4164.0
AC_03391;B737;766.6;38181.0;2336.14;4498.0
AC_03392;Cessna172;817.09;34073.0;2264.53;5136.0
AC_03393;B787;888.0;35897.0;1875.97;5165.0
AC_03394;Cessna172;888.16;31682.0;2599.31;4405.0
AC_03395;B737;826.68;33493.0;2307.38;4007.0
AC_03396;Cessna172;838.44;32006.0;2807.63;5844.0
AC_03397;Cessna172;848.38;31794.0;2653.53;5047.0
AC_03398;B737;839.06;35196.0;2855.65;4904.0
AC_03399;A320;858.18;36134.0;2237.94;5255.0
AC_03400;B787;848.5;33906.0;2561.36;4332.0
AC_03401;B737;766.29;32126.0;2556.99;5750.0
AC_03402;A350;839.62;32448.0;2351.17;5403.0
AC_03403;A320;848.87;35743.0;2869.11;4802.0
AC_03404;A350;899.49;35221.0;2734.4;4956.0
AC_03405;A320;808.43;35776.0;3109.22;4832.0
AC_03406;B787;860.2;38117.0;2708.4;5933.0
AC_03407;B787;878.14;36151.0;3060.67;5302.0
AC_03408;Cessna172;842.58;35818.0;3053.84;5380.0
AC_03409;A350;762.26;39737.0;2352.54;5048.0
AC_03410;A320;900.5;34450.0;2059.14;5000.0
AC_03411;B787;887.36;39767.0;3005.98;6315.0
AC_03412;B737;861.44;37848.0;2708.15;4746.0
AC_03413;B787;852.02;34404.0;2656.38;5154.0
AC_03414;B737;760.93;36610.0;2365.41;6443.0
AC_03415;A320;888.73;34570.0;2619.15;5929.0
AC_03416;B787;924.32;32127.0;2805.12;5266.0
AC_03417;B787;794.31;34984.0;2697.58;3943.0
AC_03418;A320;917.25;32066.0;2315.85;6518.0
AC_03419;B787;906.57;35466.0;2962.7;4832.0
AC_03420;B737;792.84;36601.0;2537.45;5059.0
AC_03421;B787;830.29;34566.0;2703.75;5722.0
AC_03422;A350;780.23;35462.0;2752.17;4856.0
